"section","Frequency rank","Occurrences","absolut alphabetic order","lex","Vocalized lexeme","verbal class 1st cons","verbal class 2nd cons","verbal class 3rd cons","verbal class other","verbal class list with formula","verbal class list witout formula","Part of speech","Verbal stems","Current EN glosses","Vocalized lexeme as in Mitchel (print edition)","Vocalized lexeme as in Mitchel (Logos version)","Mitchel Section","Rational for change","Mitchel non-verb gloss EN","New glosses_with_prioritized displayed meaning of verbs_without_excel_formula_EN","New glosses (verbs:prioritized displayed meaning of verbs) with excel formula EN","meaning fixed","Qal=1 EN","Nifal=2 EN","Piel=3 EN","Pual=4 EN","Hitpael=5 EN","Hifil=6 EN","Hofal=7 EN","Hishtafal=8 EN","Passive qal=9 EN","Etpaal=10 EN","Nitpael=11 EN","Hotpaal=12 EN","Tifal=13 EN","Hitpoal=14 EN","Poal=15 EN","Poel=16 EN"
,6270,1,1199,"BRH=[","ברה II",,"ii-guttural","iii-hey",,", ii-guttural, iii-hey, ","ii-guttural, iii-hey","verb","qal","choose",,,,,,"qal: choose;","qal: choose; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","choose",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3213,5,1200,"BRH[","ברה I",,"ii-guttural","iii-hey",,", ii-guttural, iii-hey, ","ii-guttural, iii-hey","verb","hif qal","eat",,,,,,"qal: eat; hi: feed;","qal: eat; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: feed; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","eat",0,0,0,0,"feed",0,0,0,0,0,0,0,0,0,0
,1218,26,1201,"BRWK/","בָּרוּךְ ",,,,,", , , ",,"nmpr",,"Baruch",,,"Mitchel_Sec5.M (26-25)",,"Baruch","Baruch",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4797,2,1202,"BRWR/","בָּרוּר ",,,,,", , , ",,"adjv",,"clean, pure",,,,,"clean, pure","clean, pure",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1463,20,1203,"BRWC/","בְּרֹושׁ ",,,,,", , , ",,"subs",,"juniper",,,"Mitchel_Sec5.R (20)",,"juniper","juniper",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4798,2,1204,"BRWT/","בָּרוּת I",,,,,", , , ",,"subs",,"food",,,,,"food","food",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6281,1,1205,"BRWT=/","בְּרֹות II",,,,,", , , ",,"subs",,"juniper",,,,,"juniper","juniper",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6282,1,1206,"BRWTH/","בֵּרֹותָה ",,,,,", , , ",,"nmpr",,"Berothah",,,,,"Berothah","Berothah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6284,1,1207,"BRZJT/","בִּרְזַיִת ",,,,,", , , ",,"nmpr",,"Birzaith",,,,,"Birzaith","Birzaith",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,519,76,1208,"BRZL/","בַּרְזֶל ",,,,,", , , ",,"subs",,"iron",,,"Mitchel_Sec4.D (78-75)",,"iron","iron",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2036,12,1209,"BRZLJ/","בַּרְזִלַּי ",,,,,", , , ",,"nmpr",,"Barzillai",,,"Mitchel_Sec5.Z (12)",,"Barzillai","Barzillai",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4057,3,1210,"BRX/","בָּרִחַ ",,,,,", , , ",,"adjv",,"fugitive",,,,,"fugitive","fugitive",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,589,65,1211,"BRX[","ברח ",,"ii-guttural","iii-guttural",,", ii-guttural, iii-guttural, ","ii-guttural, iii-guttural","verb","hif qal","run away",,,"Mitchel_Sec4.H (62-58)",,,"qal: run away, flee; hi: chase away;","qal: run away, flee; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: chase away; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","Q=1","run away, flee",0,0,0,0,"chase away",0,0,0,0,0,0,0,0,0,0
,6283,1,1212,"BRXMJ/","בַּרְחֻמִי ",,,,,", , , ",,"adjv",,"Barhumite",,,,,"Barhumite","Barhumite",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6271,1,1213,"BRJ/","בֵּרִי ",,,,,", , , ",,"nmpr",,"Beri",,,,,"Beri","Beri",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1844,14,1214,"BRJ>/","בָּרִיא ",,,,,", , , ",,"adjv",,"fat",,,"Mitchel_Sec5.X (14)",,"fat","fat",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6273,1,1215,"BRJ>H/","בְּרִיאָה ",,,,,", , , ",,"subs",,"creature",,,,,"creature","creature",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4055,3,1216,"BRJH/","בִּרְיָה ",,,,,", , , ",,"subs",,"food",,,,,"food","food",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,875,41,1217,"BRJX/","בְּרִיחַ I",,,,,", , , ",,"subs",,"bar",,,"Mitchel_Sec5.E (41-40)",,"bar","bar",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6275,1,1218,"BRJX=/","בָּרִיחַ II",,,,,", , , ",,"nmpr",,"Bariah",,,,,"Bariah","Bariah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6274,1,1219,"BRJM/","בֵּרִים ",,,,,", , , ",,"subs",,"<uncertain>",,,,,"(uncertain)","(uncertain)",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2137,11,1220,"BRJ<H/","בְּרִיעָה ",,,,,", , , ",,"nmpr",,"Beriah",,,"Mitchel_Sec5.AA (11)",,"Beriah","Beriah",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6272,1,1221,"BRJ<J/","בְּרִיעִי ",,,,,", , , ",,"adjv",,"Beriite",,,,,"Beriite","Beriite",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sec0807",176,284,1222,"BRJT/","בְּרִית I",,,,,", , , ",,"subs",,"agreement, covenant",,,"Mitchel_Sec2.C (309-270)",,"covenant, agreement","covenant, agreement",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4792,2,1223,"BRJT=/","בֹּרִית II",,,,,", , , ",,"subs",,"lye",,,,,"lye","lye",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1245,25,1224,"BRK/","בֶּרֶךְ ",,,,,", , , ",,"subs",,"knee",,,"Mitchel_Sec5.M (26-25)",,"knee","knee",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4056,3,1225,"BRK=[","ברך II",,"ii-guttural",,,", ii-guttural, , ","ii-guttural","verb","hif qal","kneel",,,,,,"qal: kneel; hi: make kneel;","qal: kneel; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: make kneel; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","kneel",0,0,0,0,"make kneel",0,0,0,0,0,0,0,0,0,0
"sec0702",153,327,1226,"BRK[","ברך I",,"ii-guttural",,,", ii-guttural, , ","ii-guttural","verb","hit nif piel pual qal","bless",,,"Mitchel_Sec2.B (399-310)",,,"qal: bless; ni: bless oneself; pi: bless; pu: be blessed; hit: bless each other, oneself;","qal: bless; qal pass: 0; ni: bless oneself; pi: bless; pu: be blessed; hit: bless each other, oneself; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","Q=1","bless","bless oneself","bless","be blessed","bless each other, oneself",0,0,0,0,0,0,0,0,0,0,0
,4793,2,1227,"BRK>L/","בַּרַכְאֵל ",,,,,", , , ",,"nmpr",,"Barakel",,,,,"Barakel","Barakel",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,556,71,1228,"BRKH/","בְּרָכָה I",,,,,", , , ",,"subs",,"blessing",,,"Mitchel_Sec4.E (74-71)",,"blessing","blessing",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1620,17,1229,"BRKH=/","בְּרֵכָה II",,,,,", , , ",,"subs",,"pool",,,"Mitchel_Sec5.U (17)",,"pond, pool","pond, pool",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6276,1,1230,"BRKH==/","בְּרָכָה III",,,,,", , , ",,"nmpr",,"Beracah",,,,,"Beracah","Beracah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2712,7,1231,"BRKJH/","בֶּרֶכְיָה ",,,,,", , , ",,"nmpr",,"Berekiah",,,,,"Berekiah","Berekiah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3562,4,1232,"BRKJHW/","בֶּרֶכְיָהוּ ",,,,,", , , ",,"nmpr",,"Berekiah",,,,,"Berekiah","Berekiah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6277,1,1233,"BRMJM/","בְּרֹמִים ",,,,,", , , ",,"subs",,"multi-coloured cloth",,,,,"multi-coloured cloth","multi-coloured cloth",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6259,1,1234,"BR</","בֶּרַע ",,,,,", , , ",,"nmpr",,"Bera",,,,,"Bera","Bera",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1413,21,1235,"BRQ/","בָּרָק I",,,,,", , , ",,"subs",,"lightning",,,"Mitchel_Sec5.Q (21)",,"lightning","lightning",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1928,13,1236,"BRQ=/","בָּרָק II",,,,,", , , ",,"nmpr",,"Barak",,,"Mitchel_Sec5.Q (21)",,"Barak","Barak",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6278,1,1237,"BRQ[","ברק ",,"ii-guttural",,,", ii-guttural, , ","ii-guttural","verb","qal","flash",,,,,,"qal: flash;","qal: flash; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","flash",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4796,2,1238,"BRQWS/","בַּרְקֹוס ",,,,,", , , ",,"nmpr",,"Barkos",,,,,"Barkos","Barkos",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4794,2,1239,"BRQNJM/","בַּרְקֳנִים ",,,,,", , , ",,"subs",,"briers",,,,,"briers","briers",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4795,2,1240,"BRQT/","בָּרֶקֶת I",,,,,", , , ",,"subs",,"emerald <precious stone>",,,,,"emerald (precious stone)","emerald (precious stone)",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6279,1,1241,"BRQT=/","בָּרְקַת II",,,,,", , , ",,"subs",,"emerald <precious stone>",,,,,"emerald (precious stone)","emerald (precious stone)",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1697,16,1242,"BRR[","ברר ",,"ii-guttural",,"geminate",", ii-guttural, , geminate","ii-guttural, geminate","verb","hif hit nif piel qal","purge out",,,"Mitchel_Sec5.S (19)",,,"qal: purge out, sort; sharpen; ni: keep clean; pi: purify; hit: behave purely; hi: clean;","qal: purge out, sort; sharpen; qal pass: 0; ni: keep clean; pi: purify; pu: 0; hit: behave purely; hi: clean; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","Q=1","purge out, sort; sharpen","keep clean","purify",0,"behave purely","clean",0,0,0,0,0,0,0,0,0,0
,6266,1,1243,"BRC</","בִּרְשַׁע ",,,,,", , , ",,"nmpr",,"Birsha",,,,,"Birsha","Birsha",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6280,1,1244,"BRTJ/","בֵּרֹתַי ",,,,,", , , ",,"nmpr",,"Berothai",,,,,"Berothai","Berothai",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4043,3,1245,"BFWR/","בְּשֹׂור ",,,,,", , , ",,"nmpr",,"Besor",,,,,"Besor","Besor",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4757,2,1246,"BCL/","בָּשֵׁל ",,,,,", , , ",,"adjv",,"boiled",,,,,"boiled","boiled",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1161,28,1247,"BCL[","בשׁל ",,,,"regular",", , , regular","regular","verb","hif piel pual qal","boil",,,"Mitchel_Sec5.L (28-27)",,,"qal: ripen, cook; pi: cook, boil; pu: be boiled; hi: ripen;","qal: ripen, cook; qal pass: 0; ni: 0; pi: cook, boil; pu: be boiled; hit: 0; hi: ripen; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","P=3","ripen, cook",0,"cook, boil","be boiled",0,"ripen",0,0,0,0,0,0,0,0,0,0
,6187,1,1248,"BCLM/","בִּשְׁלָם ",,,,,", , , ",,"nmpr",,"Bishlam",,,,,"Bishlam","Bishlam",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1112,30,1249,"BFM/","בֹּשֶׂם ",,,,,", , , ",,"subs",,"perfume",,,"Mitchel_Sec5.K (30-29)",,"balsam shrub","balsam shrub",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2707,7,1250,"BFMT/","בָּשְׂמַת ",,,,,", , , ",,"nmpr",,"Basemath",,,,,"Basemath","Basemath",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,623,60,1251,"BCN/","בָּשָׁן ",,,,,", , , ",,"nmpr",,"Bashan",,,"Mitchel_Sec4.H (62-58)",,"Bashan","Bashan",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6188,1,1252,"BCNH/","בָּשְׁנָה ",,,,,", , , ",,"subs",,"shame",,,,,"shame","shame",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6189,1,1253,"BCS[","בשׁס ",,,,"regular",", , , regular","regular","verb","qal","impose tax",,,,,,"qal: impose tax;","qal: impose tax; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","impose tax",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sec0808",188,270,1254,"BFR/","בָּשָׂר ",,,,,", , , ",,"subs",,"flesh, meat; body",,,"Mitchel_Sec2.C (309-270)",,"flesh","flesh",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1293,24,1255,"BFR[","בשׂר ",,,"iii-guttural",,", , iii-guttural, ","iii-guttural","verb","hit piel","announce",,,"Mitchel_Sec5.N (24)",,,"pi: bring news; hit: receive news;","qal: 0; qal pass: 0; ni: 0; pi: bring news; pu: 0; hit: receive news; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","P=3",0,0,"bring news",0,"receive news",0,0,0,0,0,0,0,0,0,0,0
,2923,6,1256,"BFRH/","בְּשֹׂרָה ",,,,,", , , ",,"subs",,"news",,,,,"news","news",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1111,30,1257,"BCT/","בֹּשֶׁת ",,,,,", , , ",,"subs",,"shame",,,"Mitchel_Sec5.K (30-29)",,"shame","shame",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sec0403",86,588,1258,"BT/","בַּת I",,,,,", , , ",,"subs",,"daughter",,,"Mitchel_Sec1.D (729-500)",,"daughter","daughter",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1929,13,1259,"BT=/","בַּת II",,,,,", , , ",,"subs",,"bath <liquid measure>",,,"Mitchel_Sec5.Y (13)",,"bath (liquid measure)","bath (liquid measure)",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6287,1,1260,"BT_RBJM/","בַּת רַבִּים ",,,,,", , , ",,"nmpr",,"Bath Rabbim",,,,,"Bath Rabbim","Bath Rabbim",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2138,11,1261,"BT_CB</","בַּת שֶׁבַע ",,,,,", , , ",,"nmpr",,"Bathsheba",,,"Mitchel_Sec5.AA (11)",,"Bathsheba","Bathsheba",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6286,1,1262,"BT_CW</","בַּת שׁוּעַ ",,,,,", , , ",,"nmpr",,"daughter of Shua",,,,,"daughter of Shua","daughter of Shua",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6288,1,1263,"BTH/","בַּתָּה I",,,,,", , , ",,"subs",,"precipice",,,,,"precipice","precipice",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6289,1,1264,"BTH=/","בָּתָה II",,,,,", , , ",,"subs",,"destruction?",,,,,"destruction?","destruction?",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2369,9,1265,"BTW>L/","בְּתוּאֵל I",,,,,", , , ",,"nmpr",,"Bethuel",,,,,"Bethuel","Bethuel",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4801,2,1266,"BTW>L=/","בְּתוּאֵל II",,,,,", , , ",,"nmpr",,"Bethuel",,,,,"Bethuel","Bethuel",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,717,50,1267,"BTWLH/","בְּתוּלָה ",,,,,", , , ",,"subs",,"young woman; virgin",,,"Mitchel_Sec4.K (52-50)",,"young woman; virgin","young woman; virgin",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2257,10,1268,"BTWLJM/","בְּתוּלִים ",,,,,", , , ",,"subs",,"virginity",,,"Mitchel_Sec5.BB (10)",,"virginity; evidence of virginity","virginity; evidence of virginity",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6290,1,1269,"BTJH/","בִּתְיָה ",,,,,", , , ",,"nmpr",,"Bithiah",,,,,"Bithiah","Bithiah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6291,1,1270,"BTQ[","בתק ",,,,"regular",", , , regular","regular","verb","piel","massacre",,,,,,"pi: massacre;","qal: 0; qal pass: 0; ni: 0; pi: massacre; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision",0,0,"massacre",0,0,0,0,0,0,0,0,0,0,0,0,0
,4058,3,1271,"BTR/","בֶּתֶר I",,,,,", , , ",,"subs",,"part",,,,,"part","part",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6292,1,1272,"BTR=/","בֶּתֶר II",,,,,", , , ",,"subs",,"gorge?",,,,,"gorge?","gorge?",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4800,2,1273,"BTR[","בתר ",,,"iii-guttural",,", , iii-guttural, ","iii-guttural","verb","piel qal","cut into pieces",,,,,,"qal: cut into pieces; pi: cut into pieces;","qal: cut into pieces; qal pass: 0; ni: 0; pi: cut into pieces; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","cut into pieces",0,"cut into pieces",0,0,0,0,0,0,0,0,0,0,0,0,0
,6293,1,1274,"BTRWN/","בִּתְרֹון ",,,,,", , , ",,"subs",,"gorge",,,,,"gorge","gorge",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4947,2,1275,"G>/","גֵּא ",,,,,", , , ",,"adjv",,"proud",,,,,"proud","proud",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2392,9,1276,"G>H/","גֵּאֶה I",,,,,", , , ",,"adjv",,"proud",,,,,"proud","proud",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6655,1,1277,"G>H=/","גֵּאָה II",,,,,", , , ",,"subs",,"pride",,,,,"pride","pride",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2739,7,1278,"G>H[","גאה ",,"ii-guttural","iii-hey",,", ii-guttural, iii-hey, ","ii-guttural, iii-hey","verb","qal","be high",,,,,,"qal: be high;","qal: be high; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","be high",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6657,1,1279,"G>W>L/","גְּאוּאֵל ",,,,,", , , ",,"nmpr",,"Geuel",,,,,"Geuel","Geuel",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1508,19,1280,"G>WH/","גַּאֲוָה ",,,,,", , , ",,"subs",,"majesty, swelling, pride",,,"Mitchel_Sec5.S (19)",,"loftiness; haughtiness","loftiness; haughtiness",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6658,1,1281,"G>WLJM/","גְּאוּלִים ",,,,,", , , ",,"subs",,"revenge",,,,,"revenge","revenge",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,731,49,1282,"G>WN/","גָּאֹון ",,,,,", , , ",,"subs",,"majesty, pride",,,"Mitchel_Sec5.A (49-48)",,"loftiness; pride","loftiness; pride",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2541,8,1283,"G>WT/","גֵּאוּת ",,,,,", , , ",,"subs",,"swelling, pride",,,,,"swelling, pride","swelling, pride",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2149,11,1284,"G>L=[","גאל II",,"ii-guttural",,,", ii-guttural, , ","ii-guttural","verb","hit nif piel pual qal","be defiled, polluted",,,"Mitchel_Sec5.AA (11)",,,"qal: be defiled, polluted; ni: become polluted, be defiled; pi: pollute; pu: be polluted; hit: defile oneself;","qal: be defiled, polluted; qal pass: 0; ni: become polluted, be defiled; pi: pollute; pu: be polluted; hit: defile oneself; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","N=2","be defiled, polluted","become polluted, be defiled","pollute","be polluted","defile oneself",0,0,0,0,0,0,0,0,0,0,0
"sec1706",417,103,1285,"G>L[","גאל I",,"ii-guttural",,,", ii-guttural, , ","ii-guttural","verb","nif qal","redeem",,,"Mitchel_Sec3.G (111-100)",,,"qal: redeem; ni: be redeemed;","qal: redeem; qal pass: 0; ni: be redeemed; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","Q=1","redeem","be redeemed",0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1855,14,1286,"G>LH/","גְּאֻלָּה ",,,,,", , , ",,"subs",,"right of buying back",,,"Mitchel_Sec5.X (14)",,"right (duty) of redemption","right (duty) of redemption",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6656,1,1287,"G>LJM/","גֹּאֲלִים ",,,,,", , , ",,"subs",,"defilement",,,,,"defilement","defilement",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1941,13,1288,"GB/","גַּב I",,,,,", , , ",,"subs",,"brow, back",,,"Mitchel_Sec5.Z (12)",,"back; eyebrows; torus; bosses of a shield","back; eyebrows; torus; bosses of a shield",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3617,4,1289,"GB=/","גֵּב II",,,,,", , , ",,"subs",,"pit, ditch",,,,,"pit, ditch","pit, ditch",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4948,2,1290,"GB>/","גֶּבֶא ",,,,,", , , ",,"subs",,"ditch",,,,,"ditch","ditch",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,948,37,1291,"GBH/","גָּבֹהַּ I",,,,,", , , ",,"adjv",,"high",,,"Mitchel_Sec5.E (41-40)",,"high","high",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1630,17,1292,"GBH=/","גֹּבַהּ II",,,,,", , , ",,"subs",,"height",,,"Mitchel_Sec5.U (17)",,"height","height",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3618,4,1293,"GBH==/","גָּבֵהַּ III",,,,,", , , ",,"adjv",,"tall",,,,,"tall","tall",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6663,1,1294,"GBH===/","גֵּבָה IV",,,,,", , , ",,"subs",,"swarm",,,,,"swarm","swarm",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1012,34,1295,"GBH[","גָּבַהּ ",,,,"regular",", , , regular","regular","verb","hif qal","be high",,,"Mitchel_Sec4.E (74-71)",,,"qal: be high; hi: make high;","qal: be high; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: make high; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","Q=1","be high",0,0,0,0,"make high",0,0,0,0,0,0,0,0,0,0
,4949,2,1296,"GBHWT/","גַּבְהוּת ",,,,,", , , ",,"subs",,"pride",,,,,"pride","pride",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sec0906",200,240,1297,"GBWL/","גְּבוּל ",,,,,", , , ",,"subs",,"border; territory",,,"Mitchel_Sec2.D (269-220)",,"boundary, territory; border","boundary, territory; border",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2270,10,1298,"GBWLH/","גְּבוּלָה ",,,,,", , , ",,"subs",,"border; territory",,,"Mitchel_Sec5.BB (10)",,"boundary, territory; border","boundary, territory; border",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sec1206",291,159,1299,"GBWR/","גִּבֹּור ",,,,,", , , ",,"subs",,"mighty; warrior",,,"Mitchel_Sec3.B (174-160)",,"warrior, mighty man","warrior, mighty man",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,621,61,1300,"GBWRH/","גְּבוּרָה ",,,,,", , , ",,"subs",,"strength",,,"Mitchel_Sec4.H (62-58)",,"strength","strength",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6672,1,1301,"GBX/","גִּבֵּחַ ",,,,,", , , ",,"adjv",,"bald",,,,,"bald","bald",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3619,4,1302,"GBXT/","גַּבַּחַת ",,,,,", , , ",,"subs",,"baldness",,,,,"baldness","baldness",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4950,2,1303,"GBJ/","גֹּבַי I",,,,,", , , ",,"subs",,"swarm",,,,,"swarm","swarm",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6664,1,1304,"GBJ=/","גַּבַּי II",,,,,", , , ",,"nmpr",,"Gabbai",,,,,"Gabbai","Gabbai",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
